"","fold_change","cluster","log_mean"
"5372",3.38211,"only_PHF23",1.75792358283298
"5373",3.59535,"only_PHF23",1.84613222092491
"5374",5.67003,"only_PHF23",2.5033563684544
"13354",4.41823,"only_PHF23",2.1434685230894
"5376",5.23022,"only_PHF23",2.38687163217654
"13356",5.1374,"only_PHF23",2.36103840686572
"5380",7.25443,"only_PHF23",2.85886226233075
"13359",5.10708,"only_PHF23",2.35249865836486
"5381",4.30312,"only_PHF23",2.10538307291252
"5382",3.05274,"only_PHF23",1.61010472132205
"13360",3.75917,"only_PHF23",1.9104141594914
"5383",4.68504,"only_PHF23",2.22806136539893
"13361",5.55007,"only_PHF23",2.47250596750166
"5389",5.06441,"only_PHF23",2.34039420591611
"13368",4.52236,"only_PHF23",2.17707584161224
"5390",3.85756,"only_PHF23",1.94768859646659
"5391",3.65108,"only_PHF23",1.86832328047885
"5392",4.9714,"only_PHF23",2.31365218752913
"13369",3.20134,"only_PHF23",1.6786759072069
"5395",3.25748,"only_PHF23",1.7037563210837
"5396",2.43476,"only_PHF23",1.28377956948444
"5397",4.06991,"only_PHF23",2.02499689179145
"5398",4.72374,"only_PHF23",2.2399295593512
"5399",4.50321,"only_PHF23",2.1709537570256
"5400",4.23719,"only_PHF23",2.08310782209617
"13372",3.92394,"only_PHF23",1.9723029818313
"13373",3.26289,"only_PHF23",1.70615035147223
"5411",3.83899,"only_PHF23",1.94072680218299
"13376",3.93258,"only_PHF23",1.97547611451046
"5412",5.07317,"only_PHF23",2.34288750544198
"13377",4.22119,"only_PHF23",2.07764976790935
"5414",3.17965,"only_PHF23",1.66886796958067
"5415",3.2395,"only_PHF23",1.69577115780567
"5416",4.68916,"only_PHF23",2.22932950645655
"13379",4.67328,"only_PHF23",2.22443547899807
"5418",6.65339,"only_PHF23",2.73408960227187
"13381",4.48275,"only_PHF23",2.16438404348467
"5419",6.48464,"only_PHF23",2.69702648432569
"13382",7.75647,"only_PHF23",2.95540022558566
"5420",4.09071,"only_PHF23",2.03235126482519
"13383",3.29917,"only_PHF23",1.72210311916929
"5421",11.78935,"only_PHF23",3.5594122731179
"13384",9.74609,"only_PHF23",3.28482354511941
"5424",4.93904,"only_PHF23",2.30423065277547
"5425",2.8157,"only_PHF23",1.49349362958305
"13387",5.67481,"only_PHF23",2.50457208991077
"5426",3.75071,"only_PHF23",1.90716372001463
"13388",2.6318,"only_PHF23",1.39604985762503
"5450",2.56798,"only_PHF23",1.36063396647378
"5451",2.73871,"only_PHF23",1.45349650820754
"5452",3.45966,"only_PHF23",1.7906302631753
"5453",3.74746,"only_PHF23",1.90591307907784
"5454",4.15802,"only_PHF23",2.05589669754968
"13407",2.27925,"only_PHF23",1.18855917558136
"13408",2.9888,"only_PHF23",1.57956636016021
"13409",4.15224,"only_PHF23",2.05388983406262
"13410",5.32403,"only_PHF23",2.41251870061293
"5455",3.38211,"only_PHF23",1.75792358283298
"5456",2.76718,"only_PHF23",1.46841649167507
"5457",2.84632,"only_PHF23",1.50909786722656
"13411",2.59896,"only_PHF23",1.37793442979098
"13412",3.59583,"only_PHF23",1.84632481619319
"13413",2.89337,"only_PHF23",1.53275082483442
"13414",3.12681,"only_PHF23",1.64469155684345
"13415",2.81413,"only_PHF23",1.49268897605961
"13416",2.97047,"only_PHF23",1.57069121823922
"5467",2.64601,"only_PHF23",1.4038185139685
"5468",2.3573,"only_PHF23",1.2371353737644
"5469",2.90555,"only_PHF23",1.53881128141551
"5470",3.07465,"only_PHF23",1.62042219191428
"5471",2.92091,"only_PHF23",1.54641790607738
"5472",3.53584,"only_PHF23",1.82205299293378
"5473",3.38211,"only_PHF23",1.75792358283298
"5474",8.19004,"only_PHF23",3.0338704979787
"5475",3.1961,"only_PHF23",1.67631254820553
"5476",2.76718,"only_PHF23",1.46841649167507
"5477",3.99704,"only_PHF23",1.99893201046486
"5478",2.46971,"only_PHF23",1.30434164661779
"13423",2.7289,"only_PHF23",1.44831952830666
"13424",7.14713,"only_PHF23",2.83736402986414
"13425",2.7289,"only_PHF23",1.44831952830666
"13426",2.81413,"only_PHF23",1.49268897605961
"13427",3.08846,"only_PHF23",1.62688764583611
"13428",4.06485,"only_PHF23",2.0232021153387
"5486",9.55228,"only_PHF23",3.25584512603854
"13437",7.42232,"only_PHF23",2.89187020158261
"5489",4.38003,"only_PHF23",2.13094075126549
"13440",2.54442,"only_PHF23",1.34733683174833
"5490",11.36071,"only_PHF23",3.50598109535237
"13441",8.31666,"only_PHF23",3.05600425325931
"5494",5.2269,"only_PHF23",2.38595555821035
"5495",8.82004,"only_PHF23",3.14078519860261
"5496",3.99704,"only_PHF23",1.99893201046486
"13445",4.22119,"only_PHF23",2.07764976790935
"13446",7.44738,"only_PHF23",2.89673297244598
"5497",6.63213,"only_PHF23",2.72947228616375
"13447",4.84652,"only_PHF23",2.27694920486643
"5499",4.11466,"only_PHF23",2.04077322370173
"5500",5.08739,"only_PHF23",2.34692569563536
"5501",3.68957,"only_PHF23",1.88345268755506
"5502",8.69404,"only_PHF23",3.12002673325907
"5503",2.92091,"only_PHF23",1.54641790607738
"5504",4.67511,"only_PHF23",2.22500031036659
"13449",3.68264,"only_PHF23",1.8807403720952
"13450",5.65681,"only_PHF23",2.49998871479269
"13451",7.14713,"only_PHF23",2.83736402986414
"5505",6.30836,"only_PHF23",2.6572649929431
"13452",6.2972,"only_PHF23",2.65471048828597
"5506",4.97548,"only_PHF23",2.31483571363921
"5507",5.71958,"only_PHF23",2.515909210961
"13453",2.83749,"only_PHF23",1.50461530800678
"13454",5.45584,"only_PHF23",2.44780133596926
"5508",3.94643,"only_PHF23",1.98054815957628
"13455",3.3087,"only_PHF23",1.72626448834641
"5509",7.14538,"only_PHF23",2.83701073763847
"13456",3.90728,"only_PHF23",1.96616464434605
"5512",7.07169,"only_PHF23",2.8220550330346
"13458",8.75506,"only_PHF23",3.13011706574117
"5513",5.53436,"only_PHF23",2.46841649167507
"13459",5.31557,"only_PHF23",2.4102244033427
"5526",3.03488,"only_PHF23",1.6016394730452
"13472",4.15833,"only_PHF23",2.05600425325931
"5536",4.79066,"only_PHF23",2.26022442697065
"13491",5.09696,"only_PHF23",2.34963703128369
"5537",3.68143,"only_PHF23",1.88026626986228
"13492",4.19641,"only_PHF23",2.06915563980032
"5538",7.68661,"only_PHF23",2.94234747146374
"13493",7.50434,"only_PHF23",2.90772519368508
"5541",6.91795,"only_PHF23",2.79034458656243
"5542",2.39401,"only_PHF23",1.2594291785639
"13496",6.56629,"only_PHF23",2.71507846790097
"5543",5.71537,"only_PHF23",2.51484689824489
"13497",3.10854,"only_PHF23",1.63623714327309
"5545",3.79151,"only_PHF23",1.92277252798936
"13499",3.68688,"only_PHF23",1.88240046058083
"5546",4.4769,"only_PHF23",2.16250009328829
"13500",4.65312,"only_PHF23",2.21819839345074
"5547",4.15077,"only_PHF23",2.05337899239622
"13501",4.06485,"only_PHF23",2.0232021153387
"5548",5.79962,"only_PHF23",2.53595837574445
"13502",4.60192,"only_PHF23",2.20223590389958
"5549",4.37515,"only_PHF23",2.12933247992701
"13503",2.08467,"only_PHF23",1.05981902537564
"5550",7.39444,"only_PHF23",2.88644089244745
"13504",5.72238,"only_PHF23",2.51661530435674
"5551",4.69283,"only_PHF23",2.23045819899835
"13505",5.34089,"only_PHF23",2.41708017105111
"5553",6.91795,"only_PHF23",2.79034458656243
"13507",5.05477,"only_PHF23",2.33764544872405
"5554",7.50192,"only_PHF23",2.90725987827282
"13508",5.87027,"only_PHF23",2.55342686086562
"5556",4.78214,"only_PHF23",2.25765636642537
"13510",4.98728,"only_PHF23",2.31825320225542
"5566",3.85197,"only_PHF23",1.94559646719493
"5567",5.39263,"only_PHF23",2.43098905081914
"13515",4.76058,"only_PHF23",2.25113735339637
"5569",6.44167,"only_PHF23",2.68743475485949
"13517",4.69021,"only_PHF23",2.22965251957988
"5571",6.14929,"only_PHF23",2.62041984579974
"5572",4.15077,"only_PHF23",2.05337899239622
"13519",5.24259,"only_PHF23",2.39027972340611
"5575",3.4219,"only_PHF23",1.77479759980041
"5576",5.54403,"only_PHF23",2.47093506424535
"13521",3.08234,"only_PHF23",1.62402600827045
"5577",5.6881,"only_PHF23",2.50794682857124
"13522",4.84655,"only_PHF23",2.27695813513336
"5579",5.53436,"only_PHF23",2.46841649167507
"5580",3.22838,"only_PHF23",1.69081040260876
"13524",4.13339,"only_PHF23",2.0473254935264
"13525",3.28315,"only_PHF23",1.71508066502285
"5581",5.73796,"only_PHF23",2.52053791094332
"13526",5.2097,"only_PHF23",2.38120029746086
"5586",3.15002,"only_PHF23",1.65536098855199
"13531",3.78631,"only_PHF23",1.92079253495966
"5591",7.03374,"only_PHF23",2.81429200717771
"13536",6.40268,"only_PHF23",2.6786759072069
"5594",4.15077,"only_PHF23",2.05337899239622
"5595",3.6966,"only_PHF23",1.88619894148639
"5596",6.91795,"only_PHF23",2.79034458656243
"13539",6.23148,"only_PHF23",2.63957484945839
"5597",3.84331,"only_PHF23",1.94234934835629
"13540",3.12681,"only_PHF23",1.64469155684345
"5599",4.49419,"only_PHF23",2.1680611183459
"13542",5.01558,"only_PHF23",2.32641654325826
"5600",4.32845,"only_PHF23",2.11385049431724
"13543",4.13007,"only_PHF23",2.04616623389582
"5607",6.8438,"only_PHF23",2.77479759980041
"13550",5.92751,"only_PHF23",2.56742619160661
"5608",4.83867,"only_PHF23",2.27461054996117
"13551",4.80807,"only_PHF23",2.26545790019172
"5609",8.53895,"only_PHF23",3.09405867840252
"13552",7.348,"only_PHF23",2.87735162644926
"5610",8.08953,"only_PHF23",3.01605588481018
"13553",8.3593,"only_PHF23",3.06338213742447
"5612",3.25084,"only_PHF23",1.70081255114147
"13555",4.0805,"only_PHF23",2.02874594222712
"5613",6.93003,"only_PHF23",2.79286159778205
"5614",5.84244,"only_PHF23",2.54657101306511
"13556",6.23148,"only_PHF23",2.63957484945839
"5615",7.05272,"only_PHF23",2.81817976442072
"13557",5.69698,"only_PHF23",2.51019734144615
"5618",5.53436,"only_PHF23",2.46841649167507
"13559",5.04382,"only_PHF23",2.33451679078488
"5619",8.95905,"only_PHF23",3.1633457598552
"13560",6.13355,"only_PHF23",2.61672232431879
"5620",6.67803,"only_PHF23",2.73942257449627
"5621",2.76718,"only_PHF23",1.46841649167507
"5622",4.7657,"only_PHF23",2.25268813698043
"5623",2.77278,"only_PHF23",1.47133315352125
"13561",6.16467,"only_PHF23",2.62402366800914
"13562",4.22119,"only_PHF23",2.07764976790935
"13563",2.92127,"only_PHF23",1.5465957062189
"5624",5.99225,"only_PHF23",2.58309781509112
"13564",5.78459,"only_PHF23",2.53221470765971
"5626",7.1907,"only_PHF23",2.84613222092491
"13566",6.38347,"only_PHF23",2.67434087397361
"5628",3.7747,"only_PHF23",1.91636198862027
"13568",2.76582,"only_PHF23",1.46770726872364
"5629",8.08953,"only_PHF23",3.01605588481018
"13569",6.94904,"only_PHF23",2.79681368533228
"5638",4.43411,"only_PHF23",2.14864456057194
"5639",6.74128,"only_PHF23",2.75302254902212
"13575",5.46414,"only_PHF23",2.44999444825432
"5643",6.57005,"only_PHF23",2.71590434992014
"13579",5.88446,"only_PHF23",2.55691002935602
"5660",7.12234,"only_PHF23",2.8323513074513
"13585",6.69595,"only_PHF23",2.7432887550356
"5665",5.76235,"only_PHF23",2.52665729116927
"13590",5.69466,"only_PHF23",2.50960970831499
"5667",3.50179,"only_PHF23",1.80809256891061
"13593",3.57654,"only_PHF23",1.83856457670767
"5668",6.30302,"only_PHF23",2.6560432405292
"13594",6.09727,"only_PHF23",2.60816343299395
"5669",5.39243,"only_PHF23",2.43093554365122
"13595",5.43055,"only_PHF23",2.44109831996143
"5674",2.9338,"only_PHF23",1.55277052443906
"13598",2.86255,"only_PHF23",1.51730089290288
"5675",4.77615,"only_PHF23",2.25584814666509
"13599",5.8393,"only_PHF23",2.54579543296531
"5678",5.29203,"only_PHF23",2.40382124013672
"13601",5.81582,"only_PHF23",2.53998261844493
"5679",5.59092,"only_PHF23",2.48308570171391
"13602",5.1374,"only_PHF23",2.36103840686572
"5681",4.05028,"only_PHF23",2.01802164642892
"13604",4.23288,"only_PHF23",2.08163958956376
"5682",4.68039,"only_PHF23",2.22662874938634
"13605",3.9286,"only_PHF23",1.97401528375647
"5684",3.30133,"only_PHF23",1.72304735715113
"5685",4.3045,"only_PHF23",2.10584566749116
"13607",8.33312,"only_PHF23",3.05885675558777
"13608",4.84655,"only_PHF23",2.27695813513336
"5695",3.44554,"only_PHF23",1.78473010608499
"13611",3.12681,"only_PHF23",1.64469155684345
"5696",2.6847,"only_PHF23",1.42476088422808
"13612",2.95076,"only_PHF23",1.56108658397208
"5698",6.22867,"only_PHF23",2.638924139293
"5699",2.92091,"only_PHF23",1.54641790607738
"13614",5.77534,"only_PHF23",2.52990588191831
"5703",6.31046,"only_PHF23",2.65774517407157
"13618",4.76865,"only_PHF23",2.25358089852294
"5704",3.38211,"only_PHF23",1.75792358283298
"13619",2.65779,"only_PHF23",1.41022711743297
"5705",2.90103,"only_PHF23",1.53656521474564
"13620",3.51373,"only_PHF23",1.81300333687088
"5721",4.15077,"only_PHF23",2.05337899239622
"13635",3.43949,"only_PHF23",1.78219466114317
"5725",2.47068,"only_PHF23",1.30490816634908
"5726",2.82392,"only_PHF23",1.49769921848229
"5727",5.0783,"only_PHF23",2.34434562454981
"13639",4.39414,"only_PHF23",2.13558083564379
"5730",6.30302,"only_PHF23",2.6560432405292
"13641",4.53387,"only_PHF23",2.1807430251669
"5732",2.92732,"only_PHF23",1.54958046258262
"13643",3.28975,"only_PHF23",1.71797795251239
"5733",5.6881,"only_PHF23",2.50794682857124
"13644",6.09727,"only_PHF23",2.60816343299395
"5734",5.95304,"only_PHF23",2.57362658823597
"13645",4.60419,"only_PHF23",2.20294737004743
"5740",5.95013,"only_PHF23",2.57292118914436
"13650",5.48541,"only_PHF23",2.45559945706613
"5759",3.68957,"only_PHF23",1.88345268755506
"5760",3.61208,"only_PHF23",1.85282984584345
"13664",3.40496,"only_PHF23",1.76763785017843
"5764",2.6681,"only_PHF23",1.41581273953616
"13668",3.03346,"only_PHF23",1.60096428774066
"5768",6.52341,"only_PHF23",2.7056263055683
"13672",5.55007,"only_PHF23",2.47250596750166
"5769",7.50854,"only_PHF23",2.90853240979949
"13673",5.65681,"only_PHF23",2.49998871479269
"5770",3.99475,"only_PHF23",1.99810521903664
"13674",3.34012,"only_PHF23",1.73989993512297
"5772",5.53436,"only_PHF23",2.46841649167507
"5773",3.74515,"only_PHF23",1.90502350237492
"5774",4.91943,"only_PHF23",2.29849116438315
"5775",5.30911,"only_PHF23",2.40847003311929
"5776",4.38003,"only_PHF23",2.13094075126549
"13676",3.43949,"only_PHF23",1.78219466114317
"13677",4.69622,"only_PHF23",2.23149999479263
"13678",2.21614,"only_PHF23",1.14804902350165
"5783",6.91795,"only_PHF23",2.79034458656243
"13683",2.91853,"only_PHF23",1.54524189797132
"5784",4.3045,"only_PHF23",2.10584566749116
"13684",5.00289,"only_PHF23",2.32276173172315
"5785",3.24634,"only_PHF23",1.69881410605542
"13685",4.48253,"only_PHF23",2.16431323857751
"5786",3.62063,"only_PHF23",1.85624075222444
"13686",4.05136,"only_PHF23",2.01840628723088
"5787",3.09344,"only_PHF23",1.62921205187884
"5788",8.30154,"only_PHF23",3.05337899239622
"13687",6.69886,"only_PHF23",2.74391560119991
"5793",5.46875,"only_PHF23",2.45121111183233
"13692",2.9885,"only_PHF23",1.57942154276352
"5794",4.70861,"only_PHF23",2.23530123349608
"13693",4.16933,"only_PHF23",2.05981556512349
"5802",9.45482,"only_PHF23",3.24104999254
"13697",8.18672,"only_PHF23",3.03328555350845
"5803",3.84331,"only_PHF23",1.94234934835629
"13698",3.28315,"only_PHF23",1.71508066502285
"5806",5.78231,"only_PHF23",2.53164595635455
"13700",4.51678,"only_PHF23",2.17529464575716
"5815",6.68276,"only_PHF23",2.74044406316999
"13705",2.75559,"only_PHF23",1.4623612476325
"13706",7.13574,"only_PHF23",2.83506304973913
"5816",4.14147,"only_PHF23",2.05014293808382
"13707",3.01697,"only_PHF23",1.59310035075495
"5817",6.22215,"only_PHF23",2.63741317495067
"13708",4.86403,"only_PHF23",2.28215212695538
"5818",5.82968,"only_PHF23",2.54341669387457
"13709",5.79548,"only_PHF23",2.53492815475057
"5819",6.21485,"only_PHF23",2.63571957118642
"13710",3.50265,"only_PHF23",1.80844683498795
"13711",5.55007,"only_PHF23",2.47250596750166
"5825",3.7747,"only_PHF23",1.91636198862027
"13714",2.71404,"only_PHF23",1.44044198360731
"5826",4.57206,"only_PHF23",2.19284433643395
"13715",5.64052,"only_PHF23",2.49582817092897
"5827",5.00128,"only_PHF23",2.32229737755167
"13716",3.40472,"only_PHF23",1.7675361576437
"5833",9.83887,"only_PHF23",3.29849263070578
"13722",7.97336,"only_PHF23",2.99518780876118
"5837",7.83457,"only_PHF23",2.96985409462237
"13725",8.64531,"only_PHF23",3.11191769636544
"5839",4.37226,"only_PHF23",2.12837919459572
"13727",3.53859,"only_PHF23",1.82317461306778
"5840",3.05962,"only_PHF23",1.61335248358511
"13728",2.49878,"only_PHF23",1.32122388786692
"5842",4.21033,"only_PHF23",2.07393331421932
"13730",2.58597,"only_PHF23",1.37070553844968
"5843",7.12495,"only_PHF23",2.83287988995349
"13731",5.91423,"only_PHF23",2.56419034988489
"5844",13.69356,"only_PHF23",3.7754256566526
"13732",9.57188,"only_PHF23",3.25880231032291
"5845",10.71807,"only_PHF23",3.42197323835963
"13733",9.55112,"only_PHF23",3.25566991887652
"5846",7.11755,"only_PHF23",2.83138072277593
"5847",4.55232,"only_PHF23",2.18660197376635
"13734",3.36862,"only_PHF23",1.75215769321603
"5848",3.69722,"only_PHF23",1.88644089244745
"5849",4.12936,"only_PHF23",2.04591819898746
"5850",3.68957,"only_PHF23",1.88345268755506
"5851",4.7657,"only_PHF23",2.25268813698043
"13735",3.70155,"only_PHF23",1.88812951643231
"13736",2.73577,"only_PHF23",1.45194694593752
"5858",6.14929,"only_PHF23",2.62041984579974
"5859",4.7146,"only_PHF23",2.2371353737644
"5860",6.08852,"only_PHF23",2.60609157983099
"13743",3.98,"only_PHF23",1.99276843076892
"13744",5.10708,"only_PHF23",2.35249865836486
"5862",4.87185,"only_PHF23",2.28446971460969
"13746",4.55849,"only_PHF23",2.18855601073191
"5863",2.86839,"only_PHF23",1.5202411930823
"13747",2.77504,"only_PHF23",1.47250856691706
"5865",6.3894,"only_PHF23",2.67568046048896
"13749",6.60536,"only_PHF23",2.72363719221568
"5882",3.53584,"only_PHF23",1.82205299293378
"5883",6.51185,"only_PHF23",2.70306746760961
"13764",2.97047,"only_PHF23",1.57069121823922
"13765",2.81413,"only_PHF23",1.49268897605961
"13766",6.044,"only_PHF23",2.59550366050274
"5912",4.91943,"only_PHF23",2.29849116438315
"5913",4.67552,"only_PHF23",2.2251268269686
"5914",2.69023,"only_PHF23",1.42772952061633
"13791",3.28315,"only_PHF23",1.71508066502285
"13792",3.64069,"only_PHF23",1.86421190241305
"5915",7.07169,"only_PHF23",2.8220550330346
"13793",5.94093,"only_PHF23",2.57068878984194
"5916",3.38211,"only_PHF23",1.75792358283298
"5917",8.14163,"only_PHF23",3.02531765904925
"5918",3.27887,"only_PHF23",1.7131987031725
"13794",6.01359,"only_PHF23",2.58822650989223
"5923",9.84579,"only_PHF23",3.29950696878368
"13798",10.60599,"only_PHF23",3.40680738821492
"5924",4.91492,"only_PHF23",2.29716793405465
"13799",3.61459,"only_PHF23",1.85383201273311
"5925",4.65379,"only_PHF23",2.21840611130319
"13800",3.95167,"only_PHF23",1.9824624739363
"5926",5.01923,"only_PHF23",2.32746605732609
"13801",3.06425,"only_PHF23",1.61553400582907
"5927",2.10109,"only_PHF23",1.07113796104606
"5928",4.59898,"only_PHF23",2.20131392375317
"13802",4.57791,"only_PHF23",2.19468910032698
"5929",7.07169,"only_PHF23",2.8220550330346
"13803",5.60425,"only_PHF23",2.48652131439033
"5932",4.65379,"only_PHF23",2.21840611130319
"5933",2.6847,"only_PHF23",1.42476088422808
"5934",6.02362,"only_PHF23",2.59063076048004
"5935",7.80053,"only_PHF23",2.96357214992297
"13805",3.50265,"only_PHF23",1.80844683498795
"13806",6.96223,"only_PHF23",2.79954947484563
"13807",9.32015,"only_PHF23",3.22035317403349
"5936",4.49582,"only_PHF23",2.1685842752595
"13808",2.81413,"only_PHF23",1.49268897605961
"13809",5.18393,"only_PHF23",2.3740462372552
"13810",5.62825,"only_PHF23",2.49268641275173
"5958",6.53667,"only_PHF23",2.70855586538962
"5959",2.45125,"only_PHF23",1.29351763041742
"13821",5.19791,"only_PHF23",2.37793165426456
"5960",2.60936,"only_PHF23",1.38369599911345
"5961",2.39192,"only_PHF23",1.25816913805887
"5962",3.80549,"only_PHF23",1.92808222903922
"5963",5.29595,"only_PHF23",2.40488950147055
"5964",4.78802,"only_PHF23",2.2594291785639
"5965",3.84331,"only_PHF23",1.94234934835629
"13822",3.90851,"only_PHF23",1.96661872894017
"5966",7.82066,"only_PHF23",2.96729036438017
"5967",3.07465,"only_PHF23",1.62042219191428
"5968",3.15002,"only_PHF23",1.65536098855199
"5969",3.34138,"only_PHF23",1.74044406316999
"5970",3.281,"only_PHF23",1.71413559385633
"5971",3.61136,"only_PHF23",1.8525422431409
"5972",2.80143,"only_PHF23",1.48616344405318
"5973",3.11093,"only_PHF23",1.63734593270931
"5974",3.6951,"only_PHF23",1.88561340836382
"5975",3.89496,"only_PHF23",1.96160851234395
"5976",3.281,"only_PHF23",1.71413559385633
"5977",2.3402,"only_PHF23",1.22663183180789
